num_layers,feed_per_layer_g,water_litres,maize_percentage,season,veterinary_visits_per_month,farmers_experience_years,chicken_breed,age_weeks,eggs_per_day
1861,110.02794503881526,157.78726549408424,69.0129665460239,rainy,0,4,fulani,87,744
1223,113.43437211480884,191.77614744593637,59.95593424100541,rainy,3,10,other,81,626
1513,104.26040681335532,184.89568219675138,31.539155111882007,rainy,3,5,shika_brown,69,884
1096,135.81141164706946,119.8976798877874,46.5316477429771,rainy,1,24,other,77,580
1948,146.0366980632189,186.75224635673982,50.47353709443886,rainy,4,22,fulani,72,848
1834,132.61563810791017,125.51795125455187,36.36462665475392,rainy,3,11,noiler,63,1168
1163,120.07125844859783,61.236458079182825,39.51916355304859,rainy,4,8,fulani,26,690
1002,126.04426490895882,189.99309050594016,59.51495358777998,dry,1,13,noiler,55,651
1635,154.05780976232583,196.70758866812193,75.09191582208356,dry,3,0,sasso,88,654
819,128.33685785972807,137.53705155031088,56.488745762839926,dry,3,16,other,55,487
1801,146.60609628100437,147.6185332470854,50.457189395881116,rainy,0,5,other,76,720
1025,132.8643945681482,145.33959474578498,34.55330910410905,dry,4,9,shika_brown,26,731
331,112.46495638073142,150.8245712131316,73.55935231751589,rainy,4,14,noiler,26,277
1936,135.64728798995128,172.14115404770826,49.860365215344856,dry,3,19,shika_brown,52,1181
563,134.38167761390332,63.32873832226407,49.845596199334764,rainy,3,17,other,33,391
1581,121.84164815287397,194.3215434037631,52.19724801633595,rainy,0,3,noiler,82,748
1764,156.70705044055276,90.02415210538263,33.707955288701534,rainy,3,18,fulani,67,706
1136,123.54669091255423,110.72136056253956,45.930218564132716,rainy,3,4,sasso,77,723
1349,143.83821527577265,176.5539688309335,65.74053460656387,rainy,4,13,shika_brown,94,638
1862,108.35126816547923,60.47429871756948,42.26450468218215,rainy,0,23,other,98,745
1407,134.0491526670158,193.09978499963074,59.88979163614165,rainy,2,12,fulani,98,642
641,123.26239978786525,91.6538871077369,72.33609951983667,dry,3,21,sasso,19,467
1079,101.94760850573658,164.2379599946411,36.667600337680675,dry,1,3,shika_brown,20,710
1340,158.92267736718304,73.47450875970029,59.460586172631025,rainy,1,2,fulani,97,536
1158,144.9851727218223,79.07528196789346,74.8941688882241,dry,0,3,sasso,96,463
381,140.72655901122573,92.3524490988396,55.45017227413091,dry,1,23,shika_brown,78,188
1962,158.85439349740778,137.3962498529359,31.250757594542705,dry,3,22,noiler,74,785
1080,146.56911184633736,128.09727385875212,41.23750190886788,rainy,4,19,fulani,25,651
1521,152.62929402227167,181.4846346114423,52.55380359124298,rainy,1,9,shika_brown,46,969
763,109.244543948385,150.51491382930254,39.132580937188614,dry,2,20,other,34,472
1404,135.2537063289879,109.4968395886072,54.12257351905588,rainy,0,15,other,54,707
1098,112.13639090452182,89.95072959214662,30.290188442147056,rainy,4,15,sasso,94,562
363,128.9053497837389,104.45639207174733,48.03738725276046,dry,1,13,fulani,76,145
1344,151.76731274028344,131.27166293659323,51.66253713478752,dry,4,7,noiler,18,834
617,115.1458716461224,62.59816711329358,64.96043387686885,dry,1,20,noiler,27,441
794,159.1790105363208,72.39954433551121,44.56362611278685,dry,2,1,sasso,22,421
974,149.99256741461573,158.78677258522015,58.867086259818514,rainy,4,20,sasso,21,690
1853,124.47948900817522,74.94588626921784,70.83102520460682,dry,0,3,fulani,76,741
1588,134.49720959377848,184.5903478246137,62.543941874788864,dry,1,7,fulani,86,635
1545,105.82988091795794,78.52627785681278,63.84998026828929,dry,1,14,shika_brown,78,783
1043,126.95774925377528,100.19527552985977,35.23189034638128,dry,3,14,noiler,81,489
1601,156.9722462268191,107.53404867829707,35.40729711685994,rainy,1,24,shika_brown,35,974
1403,128.33187031709053,161.773541622634,79.96649607465429,rainy,3,1,shika_brown,86,735
1198,126.98352463552636,136.12674382861178,35.011593908814305,dry,4,18,shika_brown,69,620
471,145.35507487750826,150.2774034428275,41.72244244040198,rainy,1,12,shika_brown,47,328
545,128.89236686179447,134.39485103938128,45.13737852356162,dry,1,18,fulani,36,347
1282,147.53014817367787,129.26601354201262,44.99869540772663,rainy,3,22,other,78,645
738,100.34325589251787,151.1847856116735,40.12310918194157,rainy,1,18,sasso,99,397
1837,135.69496125513228,105.47537536479766,31.268574402115778,rainy,3,16,shika_brown,52,1280
834,125.21741560325532,140.79084196844715,73.6474365204501,rainy,3,22,noiler,25,650
392,111.52251961354024,186.61954792440105,39.90520971205437,dry,3,12,shika_brown,70,246
665,119.42613854007797,195.23922923804474,75.58866409193497,dry,2,10,shika_brown,52,401
1547,113.4047526957775,71.31855223005556,73.74666621753244,dry,0,4,shika_brown,59,662
1229,151.17736682042494,104.10783570461162,56.18361999994926,dry,1,10,shika_brown,67,676
629,108.4298388916481,114.51415965347691,50.57778732725137,rainy,3,23,shika_brown,69,420
1223,142.25705619275652,95.39324758176417,67.93867811269692,rainy,3,7,sasso,48,927
1158,141.33734741027018,84.49244191674417,59.81927092016146,rainy,2,14,other,56,738
1969,135.28631189451988,188.4525155969399,57.326122891620884,rainy,2,14,shika_brown,84,1092
477,123.71524598613506,125.28241859746566,73.03259436938085,dry,3,9,other,64,247
450,142.16697262995848,65.88080743863367,75.34364159095264,dry,2,20,other,19,269
396,149.86763300306473,62.16754427925215,43.64585801621857,rainy,2,12,shika_brown,61,260
1335,147.9263097468777,192.32656655778092,60.425230648539326,dry,3,19,sasso,55,895
1512,142.7436417083753,111.57243106186276,65.65141011445483,dry,4,0,fulani,35,710
1800,132.3608922904528,181.21792042494144,36.60716890849303,dry,1,3,fulani,40,909
1468,145.2987239889498,72.45657502170738,73.06246925915326,dry,4,14,shika_brown,42,817
352,120.08461190796173,131.30045869518966,56.61738639773144,dry,4,3,sasso,83,178
703,100.7961124516525,136.69362186147237,67.16495861534895,rainy,2,11,noiler,30,579
1530,122.89726265059623,146.52525345477397,65.92207373677707,dry,4,7,noiler,36,1237
1304,144.4996485685791,162.8255740225452,53.52959079008919,rainy,2,14,noiler,25,1031
1392,143.8807057111163,198.50666015595854,43.627382394651455,dry,0,5,noiler,96,667
711,117.53741036255519,151.80882224978524,62.08099993572045,dry,0,3,noiler,86,287
439,134.1707121606653,182.72473897188377,76.41083978237972,dry,4,4,sasso,38,299
1383,102.08500490404276,184.44379837173656,62.07986646724324,rainy,0,11,shika_brown,95,600
689,124.63099842175303,181.25802532092428,67.12102559356991,dry,3,20,shika_brown,73,410
1137,156.5184659286154,90.26640034186656,68.57424374084628,rainy,0,1,fulani,61,455
1822,151.74426113758534,179.5974769720543,31.115085244932178,dry,2,11,shika_brown,36,1060
1718,145.41301645918213,66.66613185987724,77.95654664639572,dry,3,2,shika_brown,57,876
1937,132.03739281609603,68.63524147543336,40.437294119931465,dry,1,14,fulani,72,775
1557,135.58676669948363,112.12407308839713,44.002660280827826,dry,4,8,noiler,48,1066
1268,138.02892437379668,139.66937975389254,49.12944118354601,dry,2,14,shika_brown,72,762
919,121.09809840027093,68.80260949602827,61.12794016608221,dry,3,20,noiler,22,712
989,118.11034721485093,131.74065255970413,61.048254813859614,rainy,0,21,shika_brown,63,569
739,113.69985019559863,63.47330620595921,49.18869651778119,rainy,3,19,shika_brown,51,531
736,150.09171508398373,101.14461164790436,32.84507402488108,dry,4,17,noiler,34,459
642,154.91058023119587,117.88959918887204,51.17929134395394,rainy,2,5,other,40,382
922,123.63307809649702,101.77327189860566,62.87969161219386,rainy,2,12,noiler,68,717
1590,132.62790968827647,153.93424614609734,30.965920176717024,dry,4,8,sasso,94,818
552,119.04233998404709,194.78574863940565,47.403518543057004,dry,0,10,fulani,98,221
457,134.2142778746229,111.23949716059101,71.45975705079692,dry,4,18,fulani,36,269
791,120.28861229345176,95.12493268953916,59.689872970771276,dry,2,12,other,71,405
1336,105.39803673165765,138.87372369326317,35.68812312403259,rainy,2,12,other,52,886
506,114.6767602041715,167.1767695739042,33.456666790874465,dry,2,13,sasso,55,304
1893,156.83705938538606,107.92301987585276,52.017588694662614,dry,2,21,other,83,757
1555,113.43630599858174,179.44034431820282,42.70176992237542,rainy,0,8,fulani,24,782
1455,106.98401906982255,65.44541371455566,66.22703370304907,rainy,3,24,shika_brown,66,876
1971,159.26026763400952,126.2808864527171,70.12258727407468,dry,4,15,shika_brown,44,1039
1376,138.39584124703148,168.10132640903618,73.03008749301452,rainy,4,4,fulani,51,862
1566,126.55534139946752,76.04959210199895,71.8462164954646,dry,2,0,other,21,732
989,127.78708203702702,82.06558886880154,59.51560052453809,rainy,2,15,shika_brown,27,787
659,130.6011627836819,160.6624016316709,70.03917066869464,rainy,0,2,sasso,47,432
976,123.56565513548315,60.612357519621305,43.69359098526855,rainy,2,7,sasso,77,581
378,146.92205619309513,195.51572237283565,46.002767752773906,dry,1,17,sasso,39,259
1772,120.96911093848607,189.04183887434922,76.64812742835397,dry,1,9,other,43,1001
1031,155.05148363382088,123.01739816893343,67.2151858668683,rainy,3,19,shika_brown,61,556
693,136.304289110846,156.40810058607605,44.11631753659712,dry,4,3,fulani,48,342
1610,124.41274375748026,61.53491143841607,38.48963197754737,rainy,4,21,sasso,32,1118
680,132.72928888341772,80.61833318976574,52.628225171779135,dry,0,5,noiler,32,450
336,137.770619329159,128.4188635748243,74.49818525686239,rainy,3,9,shika_brown,85,177
562,134.8311566005822,143.23701416030627,44.54319675648493,rainy,4,9,fulani,63,303
1894,131.80530981486544,176.38536997993495,48.252284673805676,rainy,4,3,noiler,85,1026
1959,137.64253026612172,197.1187822392993,53.2201453160323,rainy,0,21,shika_brown,65,986
1727,154.043548607439,73.84222404268239,35.85536157526389,rainy,1,6,noiler,98,790
1688,125.04847336468997,166.1302901989119,49.66153489864388,dry,4,9,fulani,31,958
1903,121.85744528041474,92.27709086985135,53.490428144145056,rainy,0,19,sasso,81,761
549,155.8846196675836,155.66707937922993,43.12301557003417,dry,2,19,noiler,58,331
1146,132.417654560342,91.2164283213975,50.35706922779557,rainy,3,5,other,98,487
416,134.60565084615547,83.17494097714125,50.13661849334831,dry,2,9,other,46,276
1829,156.41896919435587,101.11469787018106,50.78517891424645,dry,2,9,fulani,93,732
1725,116.24402394530395,199.90691719635615,45.41775353161552,rainy,3,14,sasso,64,1223
737,121.31603308344,75.29661792272002,77.4467937500752,dry,0,6,noiler,72,370
1310,123.81591174306092,84.37529465465289,48.907580664623055,rainy,3,22,other,62,755
827,112.97397366345947,69.72719788369447,58.519304978811334,dry,2,23,fulani,98,348
1943,130.38230041270873,143.17464935855952,65.40736672992786,dry,0,3,shika_brown,75,810
794,127.73531457064603,102.22352504242929,60.64002860680654,rainy,2,3,shika_brown,72,500
1081,145.66362303804857,133.44198107029342,41.1374385136852,rainy,4,19,other,74,581
404,115.22180979974864,181.76759952194962,51.60123998168708,dry,2,9,noiler,18,284
384,148.50294587436696,132.8737957932829,66.21049154066799,rainy,3,2,noiler,74,218
1736,155.04555116827007,155.17714636608082,70.55108446461134,dry,1,6,other,52,734
953,102.67339789705919,169.82181588990207,63.93566181076769,rainy,4,12,fulani,86,419
1439,145.53473493322178,97.21191907001416,37.55455238026929,dry,4,15,fulani,51,688
1396,121.08650040824101,83.39401228718874,31.66966024329287,rainy,2,5,sasso,49,929
725,112.39078989578704,195.77490993374565,31.250205642529608,dry,1,22,fulani,80,303
949,145.63348693119536,127.97926831968009,47.14460456744898,dry,1,7,shika_brown,97,492
1058,108.7053667983483,157.8848404046202,31.124616481777025,rainy,3,24,sasso,62,694
490,143.6375486343741,97.73863705534433,35.00846631186649,rainy,1,3,fulani,74,227
629,122.87594314534283,130.1314168449852,77.55731157027066,rainy,3,20,shika_brown,46,435
535,132.3097990447036,184.8526840519143,75.68981297133143,dry,4,5,noiler,53,334
351,157.06673205857598,70.78447999777595,31.424190527463576,rainy,0,0,fulani,34,140
545,118.57416113429389,146.3637700752953,56.705084504293275,rainy,4,1,shika_brown,26,367
649,116.27066714267221,192.6643502250811,53.19326107144238,dry,3,24,fulani,79,260
1083,117.13989933080337,181.06737889290767,74.25596604538231,rainy,4,18,sasso,44,881
1161,133.09931492742737,125.53573466368975,79.2233686546308,dry,1,12,sasso,21,833
1980,132.2140762312253,138.5473975333431,49.19696115186295,rainy,0,24,shika_brown,54,1170
1829,151.8795468333935,129.08219909958342,58.60734388932001,dry,4,20,other,44,928
561,107.79822619712876,129.53481830088185,50.36774058147249,rainy,4,17,other,36,409
559,116.46712301228871,183.0506505833228,71.66956570523021,rainy,2,18,fulani,82,252
1112,125.7592025712506,165.6260065003132,59.15501423153998,rainy,0,15,shika_brown,71,618
1450,105.07763173120541,192.19598555039119,55.864338388396334,rainy,2,12,noiler,68,944
1230,115.41915627122687,67.30590809154656,30.511692820437876,rainy,2,4,shika_brown,51,827
603,101.09607889658061,181.65492819876116,39.76366666235804,dry,4,21,sasso,40,450
1599,142.2643326497545,159.70684195544857,34.73426873639614,dry,0,19,sasso,65,704
619,113.7061777598725,119.2250650715059,72.31382273348126,dry,2,6,noiler,84,349
1846,128.607713434023,78.56150522536508,49.753816269409626,rainy,3,7,other,21,1146
1233,106.88717671963674,161.63562910596863,32.587273983455056,dry,2,19,noiler,40,865
1133,113.31970270113854,108.00162353383809,68.66543350987985,dry,3,15,sasso,55,732
774,126.1810716582167,170.58768023839835,70.89573130233325,rainy,1,7,shika_brown,47,582
1305,150.34548991912632,163.5584388226945,73.53631533260977,rainy,0,13,shika_brown,30,811
1988,105.8621926660645,146.2304809921336,51.7345196331793,rainy,0,15,noiler,32,1311
618,156.116209754916,111.10048938172056,56.594547882954984,rainy,1,19,shika_brown,30,431
835,131.91830406978988,109.95147579169084,69.6108516577676,dry,0,0,fulani,83,334
1583,147.13706524111862,161.72466701287277,65.07453077646815,dry,3,15,noiler,66,935
869,137.46549563106356,175.58521415106316,76.83869747615009,rainy,0,14,fulani,98,348
1583,110.18340638487237,60.02208424092794,65.91189974906422,rainy,0,0,sasso,21,802
1825,138.67088946608777,143.95857911150426,47.50194506929765,rainy,0,22,fulani,34,934
1775,153.7431504848801,156.85460205750712,36.08090784098247,dry,2,9,other,30,855
1960,125.0473642656245,158.2423457058099,67.81658932400796,dry,3,21,other,47,1229
374,112.18923623139808,188.74447871900114,75.74659508851482,dry,2,4,sasso,51,239
553,149.38169852774587,92.33165029090273,34.921877450049536,dry,4,9,fulani,95,221
1597,141.39047700615785,139.1790055795136,33.87428987252457,rainy,4,15,other,59,898
1688,105.60591201054996,127.80800631809748,34.54190905307071,dry,2,0,other,69,675
998,116.34678646652989,136.88179671063347,66.09265802665561,dry,4,10,noiler,70,590
814,150.7809267919854,154.9848968708025,77.70079020595935,dry,1,11,noiler,86,348
367,153.88705501621368,171.03008466528405,57.3258022508615,dry,0,20,shika_brown,66,169
1180,140.75184732113678,182.25415240378493,48.64351653404303,rainy,2,16,sasso,83,712
968,148.45015150682937,152.89796873819853,37.56804756959718,rainy,3,7,other,78,451
1223,158.06801480458046,161.34917396702917,50.589386960387834,dry,3,6,other,28,676
1220,132.458350354868,184.92738583091318,63.999275506410676,rainy,1,2,fulani,86,503
906,158.7548967221191,194.37681339584276,46.45683527780402,rainy,1,17,fulani,18,442
1430,154.59730379635656,188.18287797208174,46.44978873439844,rainy,1,15,other,92,610
433,103.62681537911621,164.8761810636219,58.25866281119687,rainy,2,17,fulani,18,259
1335,151.0655129339287,138.01066629020613,40.34205190717806,dry,4,6,noiler,60,759
505,143.586481486445,73.3750690690732,49.80121731511731,dry,2,24,shika_brown,80,241
1170,153.94871730670098,161.7251229653785,55.48712250213103,dry,2,0,sasso,43,586
710,133.8665104992288,193.32219384415492,69.64968256962557,dry,2,8,noiler,68,433
1838,158.63449390002694,180.88203869144667,46.152179230930116,dry,4,21,noiler,56,1055
1758,128.60271591140884,188.86612208594434,66.19921326240757,dry,1,7,fulani,94,703
1202,133.2265937559549,108.52966047484699,40.07570627120542,rainy,4,18,fulani,38,804
416,136.72898929680343,136.8951779929052,43.651439783792966,dry,2,20,shika_brown,52,262
324,120.39374926971,185.99319654689967,32.489512659385454,dry,4,17,sasso,35,234
556,106.77216505880932,120.37441076523876,64.34780346138953,dry,3,0,noiler,59,310
399,116.050711441232,174.8083112044755,79.7804355757213,rainy,1,23,noiler,27,309
1446,152.65833229526652,101.96212786092948,71.17254040947867,rainy,2,6,shika_brown,79,753
1987,127.81068882151305,145.8746599289047,43.62655845201034,dry,1,7,fulani,55,1031
1302,113.78564049133158,64.98473171231123,70.22662978715618,dry,2,8,other,27,812
1728,128.42700173846933,150.78966365660858,31.413235052498884,rainy,0,8,fulani,38,832
1458,108.2816565362738,154.2748210762163,59.80690308482674,rainy,3,14,shika_brown,88,844
821,122.60917636887825,147.9455646314497,57.36187139396418,dry,4,3,other,33,526
432,126.79595808091761,98.7407996559219,35.21733066627803,rainy,0,12,sasso,72,216
1711,150.79929481013767,132.59724584965687,60.19236825906357,rainy,0,2,noiler,18,969
328,138.34868428738872,174.90954288420653,32.95016669995501,rainy,0,5,fulani,39,147
1259,150.8329700656009,127.13427738098044,76.20409670453817,rainy,0,12,other,22,691
1991,158.52629739121423,182.10056038024248,73.09075880729537,rainy,1,18,sasso,48,1293
1054,151.71664549485948,128.83976028861008,36.38713817713445,dry,1,0,fulani,55,422
1001,110.13832900227342,125.3401451365463,35.01432362394528,dry,2,16,sasso,57,585
